index,output.relations_lemma,aqs,aqs_initial
call--find,10605,0.758507240779,0.571428571429
hurl-r-riot,10605,0.760846191241,0.642857142857
arrest-r-drunk driving,10605,0.761008079225,0.600537634409
dead-r-shooting,10605,0.762231927252,0.647086247086
dote on--obsess,10605,0.76306591724,0.785714285714
confess-r-shoot,10605,0.76314872279,0.642857142857
apprehend-r-operation,10605,0.76322882161,0.704724409449
shooting--slaying,10605,0.763806174908,0.642857142857
chaos-r-riot,10605,0.764040949053,0.642857142857
protest--scene,10605,0.76423425869,0.571428571429
shooting--strike,10605,0.764592082274,0.642857142857
anger--throw,10605,0.76541420099,0.714285714286
hold--trial,10605,0.768218627098,0.714285714286
confiscate-r-operation,10605,0.770347042644,0.64224137931
arrest-r-intoxicate,10605,0.772869703692,0.624060150376
kill-r-open fire,10605,0.776270749687,0.638832997988
injury--suffer,10605,0.776686291412,0.74025974026
guilty-r-murder,10605,0.777711460065,0.645073375262
death-r-sentence,10605,0.778295691149,0.480519480519
death--protest,10605,0.778610066511,0.714285714286
shot-r-standing,10605,0.782264366896,0.714285714286
open fire-r-seek out,10605,0.782491352282,0.642857142857
boast-r-shooting,10605,0.78304838205,0.642857142857
search-r-shot,10605,0.784935921954,0.785714285714
charge-r-double murder,10605,0.785545588906,0.714285714286
go--west,10605,0.786113169187,0.642857142857
frustration--rampage,10605,0.786541548627,0.714285714286
murder--trial,10605,0.790650711297,0.639586410635
gunfire--hide,10605,0.790934940051,0.642857142857
shot--stagger,10605,0.794921310896,0.642857142857
execute-r-feud,10605,0.795758189148,0.65
kill-r-shot,10605,0.796412922459,0.687624020888
injure-r-shot,10605,0.800832431357,0.642857142857
intend--wound,10605,0.802980619314,0.714285714286
incident-r-suspend,10605,0.804866975083,0.714285714286
harm--protect,10605,0.806236802442,0.714285714286
harm-r-mental health problem,10605,0.807444736384,0.714285714286
rampage--wound,10605,0.80823901094,0.642857142857
fatally strike-r-gunfire,10605,0.80977567338,0.714285714286
at risk--harm,10605,0.811330712422,0.535714285714
gunfire--kill,10605,0.812160961361,0.714285714286
file-r-murder,10605,0.813517799367,0.642857142857
shooting--wound,10605,0.816109319135,0.664233576642
deliberate--verdict,10605,0.817952570768,0.714285714286
submit--take,10605,0.820523220771,0.714285714286
death--lash out,10605,0.824809683298,0.642857142857
aim--hit,10605,0.8252827002,0.714285714286
clash-r-shooting,10605,0.825521016001,0.714285714286
remand-r-risk,10605,0.829115811684,0.714285714286
charge-r-double - murder,10605,0.836272691854,0.785714285714
anger--hit,10605,0.837623333253,0.785714285714
apprehend-r-patrolling,10605,0.838062035079,0.654135338346
hold-r-murder,10605,0.842669425475,0.785714285714
patrolling--thwart,10605,0.843140410667,0.680272108844
guilty-r-shooting,10605,0.845808329288,0.689732142857
arrest-r-suspicion,10605,0.845860130084,0.7374679839
scrutiny-r-violation,10605,0.851477109623,0.785714285714
crossfire--kill,10605,0.853385435065,0.718340611354
die-r-kill,10605,0.858387358935,0.785714285714
murder--shock,10605,0.858918555947,0.714285714286
pull over-r-speeding,10605,0.859050285083,0.753829321663
murder-r-shot,10605,0.862469965751,0.683401175938
speed westbound--stop,10605,0.864100934958,0.785714285714
shot--testify,10605,0.866664877196,0.785714285714
gunfire--stagger,10605,0.869347832178,0.714285714286
make--pleased,10605,0.873527400652,0.673469387755
aim-r-dispute,10605,0.874055571601,0.857142857143
capture-r-on escort duty,10605,0.87829955659,0.714285714286
arrest-r-drunken driving,10605,0.879733877685,0.703020134228
murder--quiz,10605,0.881572449539,0.785714285714
murder--verdict,10605,0.888027742588,0.814285714286
murder--search,10605,0.889605664722,0.857142857143
due-r-murder,10605,0.89041632836,0.714285714286
clash-r-enraged,10605,0.891550364981,0.714285714286
intercept--seize,10605,0.911451313973,0.785714285714
guilty-r-slay,10605,0.914213360017,0.785714285714
anger-r-kill,10605,0.914991194976,0.863636363636
order--shoot,10605,0.915550426763,0.857142857143
die-r-shooting,10605,0.926083402547,0.714285714286
riot--smash,10605,0.928917986852,0.857142857143
anger--break out,10605,0.934331731333,0.857142857143
give-r-refuse,10605,0.936753539653,0.857142857143
arrest-r-fight,10605,0.948148830315,0.857142857143
guilty-r-posession,10605,0.951213554643,0.642857142857
ricochet--strike,10605,0.960622937002,0.928571428571
dui arrest--on probation,10605,0.970732514387,0.928571428571
testify-r-trial,10605,0.973719371529,0.928571428571
riot-r-shooting,10605,0.976529933314,0.878453038674
lockdown-r-protest,10605,0.977194799986,0.785714285714
interdict-r-operation,10605,0.978178529026,0.928571428571
sack--shoot,10605,0.978466726519,0.928571428571
protest-r-shooting,10605,0.989366712893,0.928571428571
kill--powder keg,10605,0.995043807852,0.928571428571
march--riot,10605,0.997673234898,0.928571428571
believe-r-undergo,10605,1.0,1.0
shooting--yard work,10605,1.0,1.0
break away--furious,10605,1.0,1.0
burst out--fire,10605,1.0,1.0
boast-r-review,10605,1.0,1.0
call--knock,10605,1.0,1.0
bid--escort,10605,1.0,1.0
call--hear,10605,1.0,1.0
believe-r-surgery,10605,1.0,1.0
turn-r-ugly,10605,1.0,1.0
call--scream,10605,1.0,1.0
case--slaying,10605,1.0,1.0
case-r-life,10605,1.0,1.0
case-r-parole,10605,1.0,1.0
case-r-weigh,10605,1.0,1.0
case-r-work,10605,1.0,1.0
after-r-speeding,10605,1.0,1.0
turn-r-violent,10605,1.0,1.0
ugly--wound,10605,1.0,1.0
chaos--shot,10605,1.0,1.0
accuse-r-release,10605,1.0,1.0
accuse--firing,10605,1.0,1.0
vigil-r-war zone,10605,1.0,1.0
accuse--file,10605,1.0,1.0
warrant--weigh,10605,1.0,1.0
after--speeding,10605,1.0,1.0
shield--spray,10605,1.0,1.0
shield--wound,10605,1.0,1.0
anger-r-bash,10605,1.0,1.0
ambush-r-weigh,10605,1.0,1.0
ambush-r-parole,10605,1.0,1.0
shooting--speak,10605,1.0,1.0
ambush-r-life,10605,1.0,1.0
call--shooting,10605,1.0,1.0
calm--shot,10605,1.0,1.0
calm--show,10605,1.0,1.0
calm--unruly,10605,1.0,1.0
calm-r-shot,10605,1.0,1.0
calm-r-show,10605,1.0,1.0
calm-r-unruly,10605,1.0,1.0
shield-r-wound,10605,1.0,1.0
capture--on escort duty,10605,1.0,1.0
capture--piracy,10605,1.0,1.0
turn--vigil,10605,1.0,1.0
anger--death,10605,1.0,1.0
anger-r-conduct,10605,1.0,1.0
avoid--wait,10605,1.0,1.0
anger-r-hurl,10605,1.0,1.0
suspect-r-work,10605,1.0,1.0
show-r-unruly,10605,1.0,1.0
attack--regain,10605,1.0,1.0
attack-r-consciousness,10605,1.0,1.0
arraignment--job,10605,1.0,1.0
arraignment--fire,10605,1.0,1.0
attack-r-regain,10605,1.0,1.0
approach-r-notice,10605,1.0,1.0
attack-r-rescue,10605,1.0,1.0
attempt--do,10605,1.0,1.0
suspect--work,10605,1.0,1.0
shot-r-yard work,10605,1.0,1.0
shot-r-war zone,10605,1.0,1.0
attempt--perform,10605,1.0,1.0
attempt--wait,10605,1.0,1.0
apprehend--attack,10605,1.0,1.0
appear-r-speak,10605,1.0,1.0
appear-r-charge,10605,1.0,1.0
attempt--yard work,10605,1.0,1.0
shot-r-unruly,10605,1.0,1.0
attempt-r-avoid,10605,1.0,1.0
appear--shooting,10605,1.0,1.0
attempt--lie,10605,1.0,1.0
attempt-r-determine,10605,1.0,1.0
arraignment--make way,10605,1.0,1.0
arraignment--pass,10605,1.0,1.0
spray-r-wound,10605,1.0,1.0
splintered off-r-trash,10605,1.0,1.0
arrest-r-hope,10605,1.0,1.0
status--work,10605,1.0,1.0
status-r-work,10605,1.0,1.0
arrest-r-commit,10605,1.0,1.0
arrest-r-perform,10605,1.0,1.0
arrest--wait,10605,1.0,1.0
arrest--vigil,10605,1.0,1.0
arrest--erupt,10605,1.0,1.0
slay-r-vigil,10605,1.0,1.0
sound--vigil,10605,1.0,1.0
arrest--duty,10605,1.0,1.0
arrest--attempt,10605,1.0,1.0
arrest--attack,10605,1.0,1.0
slaying-r-weigh,10605,1.0,1.0
ask--death,10605,1.0,1.0
arraignment-r-walk,10605,1.0,1.0
attack--consciousness,10605,1.0,1.0
arraignment-r-purpose,10605,1.0,1.0
arraignment-r-make way,10605,1.0,1.0
arraignment--purpose,10605,1.0,1.0
snowball-r-vigil,10605,1.0,1.0
another-r-throw,10605,1.0,1.0
another-r-thrashing,10605,1.0,1.0
another-r-hit,10605,1.0,1.0
bail--book into,10605,1.0,1.0
bash--death,10605,1.0,1.0
bash--hurl,10605,1.0,1.0
bash--kill,10605,1.0,1.0
bash--riot,10605,1.0,1.0
bash--shot,10605,1.0,1.0
bash--smash,10605,1.0,1.0
bash-r-smash,10605,1.0,1.0
thrashing--vigil,10605,1.0,1.0
anger-r-throw,10605,1.0,1.0
shot--speak,10605,1.0,1.0
anger-r-thrashing,10605,1.0,1.0
believe--die,10605,1.0,1.0
anger-r-persist,10605,1.0,1.0
believe--house,10605,1.0,1.0
believe--occur,10605,1.0,1.0
throw--vigil,10605,1.0,1.0
anger-r-mar,10605,1.0,1.0
believe--shooting,10605,1.0,1.0
believe--surgery,10605,1.0,1.0
believe--undergo,10605,1.0,1.0
believe-r-die,10605,1.0,1.0
anger-r-smash,10605,1.0,1.0
bail hearing--plea,10605,1.0,1.0
await-r-sentence,10605,1.0,1.0
await--sentence,10605,1.0,1.0
attempt-r-do,10605,1.0,1.0
another-r-conduct,10605,1.0,1.0
another-r-arrest,10605,1.0,1.0
another--vigil,10605,1.0,1.0
attempt-r-find,10605,1.0,1.0
attempt-r-hope,10605,1.0,1.0
another--protest,10605,1.0,1.0
another--mar,10605,1.0,1.0
attempt-r-perform,10605,1.0,1.0
attempt-r-suspicion,10605,1.0,1.0
attempt-r-thwarts,10605,1.0,1.0
shot-r-sound,10605,1.0,1.0
shot-r-smash,10605,1.0,1.0
attempt-r-yard work,10605,1.0,1.0
autopsy--calm,10605,1.0,1.0
autopsy--shot,10605,1.0,1.0
another--conduct,10605,1.0,1.0
autopsy-r-calm,10605,1.0,1.0
autopsy-r-show,10605,1.0,1.0
avoid--commit,10605,1.0,1.0
avoid--duty,10605,1.0,1.0
avoid--find,10605,1.0,1.0
avoid--use,10605,1.0,1.0
anger-r-hit,10605,1.0,1.0
memorial-r-ugly,10605,1.0,1.0
culminate--mount,10605,1.0,1.0
charge-r-left,10605,1.0,1.0
order-r-transfer,10605,1.0,1.0
hear-r-statement,10605,1.0,1.0
hearing--injury,10605,1.0,1.0
hearing--severe,10605,1.0,1.0
hearing-r-injury,10605,1.0,1.0
hide--left,10605,1.0,1.0
order--sentence,10605,1.0,1.0
hide--try,10605,1.0,1.0
hit--vigil,10605,1.0,1.0
hope-r-suspicion,10605,1.0,1.0
house--occur,10605,1.0,1.0
hurl--kill,10605,1.0,1.0
hurl--riot,10605,1.0,1.0
hurl-r-smash,10605,1.0,1.0
hurt--work,10605,1.0,1.0
hurt-r-work,10605,1.0,1.0
identify--operation,10605,1.0,1.0
identify-r-operation,10605,1.0,1.0
in connection--shooting,10605,1.0,1.0
in connection--shot,10605,1.0,1.0
in connection-r-shot,10605,1.0,1.0
in search-r-speak,10605,1.0,1.0
intervene--join,10605,1.0,1.0
intervene--join in,10605,1.0,1.0
interview-r-put,10605,1.0,1.0
investigate-r-shot,10605,1.0,1.0
investigation-r-knock,10605,1.0,1.0
investigation-r-shot,10605,1.0,1.0
involve--operation,10605,1.0,1.0
hear-r-rule,10605,1.0,1.0
hear-r-injury,10605,1.0,1.0
hear--murder,10605,1.0,1.0
hear--injury,10605,1.0,1.0
find--shooting,10605,1.0,1.0
find--wait,10605,1.0,1.0
plague--shooting,10605,1.0,1.0
find-r-kill,10605,1.0,1.0
find-r-shot,10605,1.0,1.0
fire--load,10605,1.0,1.0
pitch--pour,10605,1.0,1.0
fire--work,10605,1.0,1.0
fire-r-hit,10605,1.0,1.0
fire-r-put,10605,1.0,1.0
firing-r-indiscriminately,10605,1.0,1.0
follow--see,10605,1.0,1.0
frustration-r-shooting,10605,1.0,1.0
fuel--kill,10605,1.0,1.0
involve--riot,10605,1.0,1.0
fuel--shot,10605,1.0,1.0
gather--treatment,10605,1.0,1.0
perform-r-wait,10605,1.0,1.0
grow--vigil,10605,1.0,1.0
grow-r-scene,10605,1.0,1.0
grow-r-violence,10605,1.0,1.0
guilty--kill,10605,1.0,1.0
patrolling-r-thwart,10605,1.0,1.0
gun down--leave,10605,1.0,1.0
patrol-r-rescue,10605,1.0,1.0
gun down-r-murder,10605,1.0,1.0
patrol--piracy,10605,1.0,1.0
gunfire--identify,10605,1.0,1.0
gunfire--operation,10605,1.0,1.0
gunfire-r-surround,10605,1.0,1.0
fuel-r-hurl,10605,1.0,1.0
find--lie,10605,1.0,1.0
involve-r-scrutiny,10605,1.0,1.0
job--lose,10605,1.0,1.0
life--parole,10605,1.0,1.0
life--slaying,10605,1.0,1.0
life-r-parole,10605,1.0,1.0
life-r-weigh,10605,1.0,1.0
murder--status,10605,1.0,1.0
look--march,10605,1.0,1.0
look--see,10605,1.0,1.0
look--throw,10605,1.0,1.0
lose--open fire,10605,1.0,1.0
lose--wound,10605,1.0,1.0
lose-r-open fire,10605,1.0,1.0
lose-r-wound,10605,1.0,1.0
make way--purpose,10605,1.0,1.0
mar--vigil,10605,1.0,1.0
march--see,10605,1.0,1.0
march--trash,10605,1.0,1.0
march-r-scene,10605,1.0,1.0
mourn-r-protest,10605,1.0,1.0
mourn--treatment,10605,1.0,1.0
march-r-see,10605,1.0,1.0
march-r-splintered off,10605,1.0,1.0
march-r-throw,10605,1.0,1.0
march-r-trash,10605,1.0,1.0
march-r-turn,10605,1.0,1.0
marry-r-shooting,10605,1.0,1.0
melee--turn,10605,1.0,1.0
melee--wound,10605,1.0,1.0
memorial--wound,10605,1.0,1.0
memorial-r-turn,10605,1.0,1.0
lie-r-use,10605,1.0,1.0
lie--use,10605,1.0,1.0
left--wound,10605,1.0,1.0
lead-r-wound,10605,1.0,1.0
job--purpose,10605,1.0,1.0
job-r-lose,10605,1.0,1.0
job-r-make way,10605,1.0,1.0
job-r-purpose,10605,1.0,1.0
join in--shot,10605,1.0,1.0
join--shot,10605,1.0,1.0
kill--lose,10605,1.0,1.0
kill--make way,10605,1.0,1.0
kill--perform,10605,1.0,1.0
murder-r-yard work,10605,1.0,1.0
kill--slay,10605,1.0,1.0
kill--use,10605,1.0,1.0
kill-r-march,10605,1.0,1.0
kill-r-persist,10605,1.0,1.0
involve-r-violation,10605,1.0,1.0
kill-r-protest,10605,1.0,1.0
kill-r-scene,10605,1.0,1.0
kill-r-show,10605,1.0,1.0
kill-r-smash,10605,1.0,1.0
kill-r-status,10605,1.0,1.0
murder-r-remand,10605,1.0,1.0
knock--work,10605,1.0,1.0
knock-r-report,10605,1.0,1.0
knock-r-shooting,10605,1.0,1.0
lash out--protest,10605,1.0,1.0
laugh--ruling,10605,1.0,1.0
lawsuit--name,10605,1.0,1.0
lawsuit--violation,10605,1.0,1.0
lead--wound,10605,1.0,1.0
murder--yard work,10605,1.0,1.0
murder-r-status,10605,1.0,1.0
see--throw,10605,1.0,1.0
file--murder,10605,1.0,1.0
fan out-r-speak,10605,1.0,1.0
riot-r-sound,10605,1.0,1.0
riot-r-scrutiny,10605,1.0,1.0
riot--slay,10605,1.0,1.0
consciousness--regain,10605,1.0,1.0
riot--scrutiny,10605,1.0,1.0
consider--murder,10605,1.0,1.0
control--furious,10605,1.0,1.0
control--kill,10605,1.0,1.0
convict--crime,10605,1.0,1.0
review--shooting,10605,1.0,1.0
convict--do,10605,1.0,1.0
convict--rampage,10605,1.0,1.0
convict--yard work,10605,1.0,1.0
convict-r-left,10605,1.0,1.0
convict-r-show,10605,1.0,1.0
convict-r-yard work,10605,1.0,1.0
reveal--use,10605,1.0,1.0
cover-r-rule,10605,1.0,1.0
create--memorial,10605,1.0,1.0
create--point,10605,1.0,1.0
create--turn,10605,1.0,1.0
crime--murder,10605,1.0,1.0
crime--yard work,10605,1.0,1.0
crime-r-recommendation,10605,1.0,1.0
crime-r-yard work,10605,1.0,1.0
culminate-r-rampage,10605,1.0,1.0
custody--kill,10605,1.0,1.0
report--shooting,10605,1.0,1.0
dead--rush,10605,1.0,1.0
riot-r-throw,10605,1.0,1.0
conference--shooting,10605,1.0,1.0
conduct-r-review,10605,1.0,1.0
conduct-r-q & a,10605,1.0,1.0
charge-r-penalty,10605,1.0,1.0
charge-r-remand,10605,1.0,1.0
search--throw,10605,1.0,1.0
search--see,10605,1.0,1.0
chase--shot,10605,1.0,1.0
circumstance--kill,10605,1.0,1.0
circumstance--use,10605,1.0,1.0
circumstance--wait,10605,1.0,1.0
circumstance-r-perform,10605,1.0,1.0
circumstance-r-use,10605,1.0,1.0
claim--pointed,10605,1.0,1.0
clash--memorial,10605,1.0,1.0
clash--point,10605,1.0,1.0
scene--violence,10605,1.0,1.0
dead--work,10605,1.0,1.0
clash--turn,10605,1.0,1.0
come--scream,10605,1.0,1.0
commit--find,10605,1.0,1.0
commit--lie,10605,1.0,1.0
commit--use,10605,1.0,1.0
commit-r-find,10605,1.0,1.0
commit-r-perform,10605,1.0,1.0
commit-r-wait,10605,1.0,1.0
run--try,10605,1.0,1.0
conclude--life,10605,1.0,1.0
conclude-r-life,10605,1.0,1.0
conclude-r-violence,10605,1.0,1.0
conclude-r-wound,10605,1.0,1.0
conduct--q & a,10605,1.0,1.0
conduct--vigil,10605,1.0,1.0
clash-r-create,10605,1.0,1.0
fan out-r-surprised,10605,1.0,1.0
dead-r-declare,10605,1.0,1.0
dead-r-left,10605,1.0,1.0
dead-r-follow - up,10605,1.0,1.0
die-r-hide,10605,1.0,1.0
die-r-reveal,10605,1.0,1.0
die-r-run,10605,1.0,1.0
die-r-undergo,10605,1.0,1.0
protest-r-turn,10605,1.0,1.0
draw--march,10605,1.0,1.0
draw--pull over,10605,1.0,1.0
protest-r-scene,10605,1.0,1.0
duty--lie,10605,1.0,1.0
duty--use,10605,1.0,1.0
duty--wait,10605,1.0,1.0
duty-r-find,10605,1.0,1.0
die--recommendation,10605,1.0,1.0
duty-r-kill,10605,1.0,1.0
emotion--murder,10605,1.0,1.0
emotion--trial,10605,1.0,1.0
enraged--shooting,10605,1.0,1.0
enraged-r-pitch,10605,1.0,1.0
work--wound,10605,1.0,1.0
erupt--shooting,10605,1.0,1.0
escort--happen,10605,1.0,1.0
escort--job,10605,1.0,1.0
escort-r-happen,10605,1.0,1.0
escort-r-injure,10605,1.0,1.0
